0.3513,-0.6349,10.875,-0.1291,-0.15455,0.087665,29.7,-0.8,-16
0.8935,-0.2191,9.1686,0.11818,-0.11844,0.079938,27.7,-5.7,-17.9
-0.1211,-0.9561,9.8607,0.20224,-0.0089264,0.064217,25.7,-3.5,-17
0.3941,-0.4178,9.3829,0.20144,0.072211,0.042634,27,-3.7,-16.5
1.15,0.2433,9.1774,-0.03424,0.046764,0.083668,27.2,-3,-16.1
-0.0826,-0.3485,8.9752,0.014122,0.035306,0.19438,27,-0.6,-16.7
-0.9703,-0.9948,10.362,-0.10752,0.032108,-0.0011991,25.3,-3.1,-15.3
0.466,0.2276,10.342,-0.084335,0.049029,-0.064217,28.3,-1.5,-14.4
-0.6648,0.5851,9.3629,-0.37971,-0.1307,-0.085534,30,-2.7,-17.5
-0.1979,1.0545,9.4953,-0.28924,0.02145,-0.027712,27.7,-1.6,-16.5
-0.3793,0.8698,9.3212,-0.17946,-0.14216,0.016521,27.2,-3.4,-16.2
-0.7182,-0.1234,9.8928,-0.10792,-0.16854,-0.045831,26.7,-2.5,-15.8
0.3662,-0.2022,9.5051,-0.054491,-0.012923,-0.14722,26.8,-0.2,-15.7
0.9021,0.23,8.7997,-0.058888,-0.063018,-0.23888,28.3,-3.5,-16.8
-0.3156,0.3726,8.6852,0.00079938,0.10778,-0.067148,29.8,-1.3,-17.4
-0.331,0.0764,9.4358,0.07794,0.14482,-0.039303,26.4,-3.5,-16
-0.3512,-0.8041,9.5118,0.19971,-0.023848,-0.11218,28.3,-2.2,-13.9
0.2194,0.5302,9.6289,0.11431,-0.21197,-0.034373,26.2,-0.6,-17.7
0.6752,0.3896,9.409,0.11977,-0.00093261,-0.044499,28.4,-2.5,-14.5
0.2005,0.2818,10.311,0.13749,0.096459,-0.14042,25.1,-1.2,-13.2
0.4759,0.3005,9.3516,0.062218,0.17613,0.032908,28.4,-1.3,-15.4
-0.0312,1.0319,9.8234,-0.091529,0.16014,0.075808,27.7,-4.1,-18.4
1.0351,-0.8397,9.6906,0.071944,0.19865,0.14442,27.1,-3.4,-15.1
0.1031,0.2224,9.4444,0.054225,0.082869,0.10232,29.5,-1.8,-14.1
-0.0748,0.509,9.8333,0.01692,0.12644,0.1776,27.3,-0.9,-13.5
0.6604,0.5146,9.1724,0.061952,0.0429,0.092728,28.1,-2.3,-16.6
-0.6871,-0.0241,9.1713,-0.087665,0.080071,0.21037,27.8,-1.4,-16.2
0.966,0.9848,9.9095,-0.076208,0.11071,0.20451,27.3,-1,-15.3
0.5672,-0.1738,9.2971,0.1756,-0.0023981,0.15268,28.7,0.2,-12
0.1994,0.3831,10.387,0.35346,-0.019718,0.059287,25.3,0.3,-17.6
0.1644,-0.1388,9.7031,0.22489,0.031043,-0.085933,26.2,-3.5,-16.3
1.1126,-0.8617,9.7295,0.27792,0.021583,0.038637,27.6,-2.1,-16.8
0.009,0.1976,11.444,0.32615,-0.044232,0.098457,28.8,-4.1,-16
0.1667,0.1962,8.327,0.13176,0.10019,0.013323,30,-3.2,-15.5
-0.1303,-0.7007,9.5073,-0.12031,0.024115,-0.01279,28.1,-1.7,-16.7
0.2317,0.4904,9.2755,0.088998,0.0091929,0.086999,25.2,-1.9,-16.6
-0.7082,-0.2653,9.9922,-0.078739,0.099123,0.016121,28.6,-1.3,-14.9
0.7086,0.9663,9.1753,0.10872,0.083935,-0.10099,25.1,-3.7,-18.6
-0.118,0.1517,10.645,0.017586,-0.065283,-0.076607,29.9,-1.4,-15.1
-0.4401,0.266,8.3821,0.07301,-0.048629,0.0033307,28.5,-2.9,-16.3
-0.2885,0.3191,9.2444,-0.081004,0.0075941,0.066881,27.2,-4.1,-15
-0.1774,0.1866,9.3284,0.014256,-0.045032,0.01692,28.3,0.1,-14.2
-0.3462,-0.2481,10.543,-0.001732,-0.13643,-0.062751,28.4,-2.7,-16.2
-0.3677,0.1956,9.7732,-0.055424,0.011191,-0.011191,28.4,-3.4,-15
0.5869,-0.3637,8.9067,0.15668,-0.028511,-0.057289,27.8,-2.6,-14.4
0.2667,-0.2412,9.893,-0.027845,0.2554,0.019585,27.8,-2.9,-17.9
-0.3898,0.3103,9.7882,-0.018386,0.10086,0.097924,26.1,-2.7,-16.3
-0.6814,0.1488,9.6353,-0.13363,0.14202,0.1283,27.6,-3.4,-17
0.8971,-1.1815,10.973,-0.060886,0.23289,0.079538,27.2,-2.3,-16.8
0.5236,0.53,10.177,0.017586,-0.10658,-0.020784,28.8,-0.1,-14.9
0.7812,0.1718,8.5176,0.1335,0.040768,-0.041168,30,-5,-13.6
0.4921,1.4658,9.6835,0.048762,0.087665,-0.1347,28,-3.5,-14.7
0.1451,0.3584,8.6696,0.15988,0.3011,0.05116,28.9,-4.3,-16.2
-0.6824,0.1527,10.502,0.2173,0.2193,0.23475,27.6,-4,-18.6
0.6402,0.8813,9.7947,0.18772,0.01239,0.2991,27.9,-3.4,-16.9
-1.0006,0.0821,10.297,0.06022,0.10832,0.05982,28,-4.8,-14.5
-0.0339,1.1545,8.8601,-0.034107,0.10832,0.09406,27.6,-2,-14.5
0.6015,0.7196,10.219,0.043699,0.064483,0.097658,30.4,-2.5,-14.8
0.2578,0.0258,9.558,-0.11325,0.10099,0.06062,26.5,-3.7,-14.1
-0.6053,0.3228,9.803,0.10925,0.06928,0.075541,28.3,-4.4,-16.7
-0.6573,0.1551,9.9684,-0.13963,-0.010658,0.099123,26,-1.5,-15.8
-0.3749,-0.3163,9.7914,-0.010925,0.11644,-0.045298,28.8,-1,-18
0.8592,0.1655,9.5601,-0.034507,0.083402,-0.020118,28.3,-3.3,-15.9
-1.1079,0.2991,10.152,0.064883,0.10538,0.10818,27.1,-3.4,-16
0.3082,0.0938,9.3825,-0.10978,0.2638,0.086599,28.6,-2.1,-15.3
0.2946,-0.2615,9.5034,-0.044232,-0.10858,-0.045831,26.3,-4.6,-16.8
0.0867,0.4658,9.9165,-0.054225,-0.064483,-0.1323,26.6,-0.1,-17.8
-0.2329,-1.1813,9.1874,0.10285,0.020784,-0.22476,29.2,0.7,-17.4
-0.1768,0.6398,9.5124,-0.012124,0.15868,-0.28618,28.3,-2.5,-14.7
0.484,0.7682,9.5667,0.032775,0.061552,-0.14362,25.9,0.2,-15.8
0.655,0.007,10.918,0.046231,0.057822,-0.040235,25.4,-3.6,-16.4
0.4426,0.2267,9.6698,0.10658,0.012524,0.045032,24.4,-1.3,-17.7
0.4532,-0.3319,9.5379,0.044499,-0.014655,0.053425,27.1,-3,-18
-0.9133,-0.4459,11.028,-0.032908,0.094327,0.028511,27.5,-3.6,-14.1
-0.4936,-0.1152,10.069,0.086599,0.092861,-0.24008,28.1,-3.5,-13.8
-0.2348,-0.0566,9.5634,0.092728,0.011591,-0.22836,28.2,-0,-18.2
-0.6595,0.406,8.6774,0.28471,-0.16547,0.029177,25.8,-2.6,-15.5
0.7429,-1.2067,9.7334,0.26353,0.043167,-0.061552,27.2,0.7,-15.8
-0.1159,0.1613,11.299,0.059953,-0.046897,0.16294,26.2,-1.1,-17.5
0.2368,-0.2858,10.742,0.14189,-0.068747,0.083535,27.9,-0.9,-16.7
0.0948,-0.0439,9.9822,0.15854,0.061153,-0.22729,28,-2.1,-15.1
0.2261,0.0171,9.824,0.13536,0.13816,-0.061153,28.8,-0.5,-15.8
-0.3029,-0.6841,10.279,0.15708,0.096725,-0.029177,27,-4.4,-16.7
0.0248,0.2455,9.062,0.0071944,0.068613,0.23182,28.4,-2.1,-16
0.112,0.8079,10.424,-0.079938,0.11604,0.19465,26,-1.3,-17.3
-0.2746,0.1721,9.751,-0.097125,0.013456,-0.027179,27.2,-3.7,-16.9
-0.1206,-0.0188,11.156,-0.10685,0.11618,0.21996,29.2,0,-18
0.3607,0.8627,10.379,-0.062485,0.095926,0.052093,26.5,-2.8,-15.7
-0.3273,0.0382,10.752,0.011724,0.23382,0.039969,28.6,-0.6,-14.8
-0.2709,0.5414,9.4393,0.098457,0.057955,0.060886,27.1,-1.9,-17
-0.3174,-0.4259,10.299,-0.064617,0.71624,0.15961,26.8,-1.2,-15.2
-0.3136,1.6339,9.9295,0.014522,0.45018,0.019185,29.2,-1,-15.6
0.0266,0.7683,9.9642,-0.12657,0.61286,0.0013323,28.3,-2.2,-13.1
0.7559,0.8084,10.015,-0.046497,0.40648,-0.082336,27.6,-2.5,-13.8
-0.0014,-0.263,10.024,-0.040102,0.41355,-0.070479,27.8,-2.4,-15.9
-0.3146,0.1167,10.299,0.034773,0.44392,0.057822,28.9,-3,-16
-0.4093,0.2236,9.9763,-0.011058,0.51413,0.20797,27.2,-3.2,-15.5
0.8693,0.2721,9.6145,0.06848,0.54105,0.29017,29.7,-4.1,-15.7
-0.074,-0.6433,10.37,0.032108,0.4322,0.12297,26.1,1.9,-15.8
0.1102,0.6202,9.9813,0.074476,0.57236,0.15308,30.5,-3.4,-14.9
0.1372,-0.0132,9.3497,0.08207,0.49615,0.12124,29,-1.4,-16.6
-0.348,-0.1465,9.7829,-0.031842,0.80244,0.07261,26.5,-1.6,-18.2
-0.1625,0.0053,9.9214,-0.080338,0.82882,0.040235,27.5,-2.9,-15
-0.72,-0.5734,10.317,0.055557,0.73769,0.19398,31.5,-2.8,-13.1
-0.3682,-0.0295,9.7281,0.048895,0.74995,0.06062,27.1,-2.3,-14.3
0.1711,-0.2457,10.561,0.10139,0.53265,0.14948,29,-1.6,-16.6
-0.1148,-0.7242,9.2058,0.11711,0.8187,0.23822,26.8,-1.5,-13.5
-0.9667,0.2456,9.2755,0.045298,0.63004,0.046098,26.1,-5,-14.7
-0.3286,-0.0028,9.5111,0.018386,0.39023,0.2145,27,-3.6,-15.5
-0.1,-0.3632,9.5944,0.080471,0.63924,0.0067947,27.1,-3.1,-15.4
0.6468,0.5802,10.027,-0.015588,0.58674,-0.0010658,27.5,-0.3,-13.8
-0.0537,-0.6722,10.237,-0.0014655,0.56543,0.086599,31.4,-3,-13.9
-0.7471,0.1566,8.5974,-0.12963,0.70599,0.10672,28.9,-3.1,-15.3
-0.0919,0.7779,10.171,-0.074476,0.73197,0.25034,29.9,-1,-15.6
-0.4211,-0.0048,9.8103,-0.26073,0.70665,0.17813,27,-5.3,-15.1
0.1626,-0.8158,9.735,0.0075941,0.59274,-0.2153,27.7,-1.6,-19.4
-0.5992,-0.2048,11.103,0.20957,0.46604,-0.26553,29.8,-2.2,-14.6
-0.7831,0.3612,9.2316,0.25554,0.54025,-0.025847,27.8,-4.3,-14.4
0.0753,-1.0999,9.5758,0.17893,0.50694,0.097658,27,-4.1,-14.5
-0.9376,-0.6489,9.2439,0.17333,0.46351,-0.026646,26.6,-0.3,-13.8
-0.8986,0.9331,9.8318,0.11658,0.50108,0.11351,27.9,-2.7,-13.6
-1.0814,0.0635,10.482,0.16001,0.57276,0.02105,29.3,1.4,-17.1
0.1954,0.7828,9.2618,0.23302,0.55943,-0.013456,28.2,-2.4,-15.2
-0.3667,0.713,10.075,0.075541,0.58288,0.031309,27.5,-2.2,-15.9
-0.4954,0.2125,9.7907,-0.033307,0.56356,0.18599,28.8,-1.6,-14.7
-0.96,-0.1061,10.21,-0.05156,0.55344,0.20144,29,-0.2,-15.3
1.0271,-0.4113,10.445,-0.024514,0.57289,-0.10738,29.1,-2.7,-15.6
-0.5899,0.3036,10.11,0.12617,0.51733,-0.055957,27.5,-2.4,-18
-0.6653,0.1358,10.234,0.11738,0.58648,-0.061685,29.7,-1.1,-15.2
0.4098,0.423,9.7172,0.15641,0.84801,-0.040502,31.4,-3.6,-13.9
-1.3957,-0.0894,9.5455,0.095126,0.62498,0.10179,28.9,-5.7,-13.9
-0.6999,0.7897,9.999,-0.06888,0.57569,0.11791,29.4,-1.5,-12.6
-0.7289,0.9052,9.8924,0.18559,0.54811,-0.30083,28.1,-4.2,-15.6
0.0015,0.3536,10.894,0.27805,0.38783,-0.22662,27.4,-4.8,-13.7
0.1055,-0.3928,9.0156,0.23915,0.58421,0.0033307,28.8,-2.5,-15.5
-0.2515,-0.2938,9.557,0.10592,0.36145,-0.020517,30.4,-2.3,-13.6
-0.3183,-0.6537,9.5235,0.052226,0.3424,-0.13936,32.2,-2.1,-16.5
-0.5223,0.1101,9.2386,0.12177,0.50055,-0.19811,28,-0.9,-15.1
-0.2996,1.1215,10.021,-0.02518,0.40355,-0.023448,25.5,-1.2,-10.8
-0.0042,0.0274,10.651,0.067281,0.58142,-0.096858,30.5,-3,-15.4
-0.5373,-0.3435,10.023,0.20744,0.56543,-0.051826,28.7,-4.6,-14.5
-0.4043,-0.4251,10.654,0.067947,0.66708,-0.10552,26.3,0.4,-14.2
-1.6781,-0.1355,9.4774,0.14802,0.66042,0.076607,27.9,-3.3,-15.8
-0.3993,-0.5835,9.4617,0.095126,0.51587,0.22303,31.3,-1.5,-12.8
-0.3605,0.5157,9.1004,-0.080604,0.67121,0.10632,26.6,-1.8,-14.3
-1.2095,-1.2205,9.8545,-0.03424,0.76274,0.081537,30,-0.3,-14.9
-0.5668,-0.0536,9.2416,0.11338,0.5581,0.086999,26.2,-3.4,-14.2
-1.1064,0.4453,10.158,0.11857,0.44565,-0.039836,27.3,-2.4,-15.2
-0.8659,-0.2353,9.3769,0.2562,0.56823,-0.23049,28.1,-1.5,-13
0.3821,-0.311,10.162,0.011325,0.4675,-0.075008,31.9,-1.9,-13.1
-0.1831,0.0113,10.092,-0.088864,0.53732,-0.079805,29.1,-3.7,-14.4
-1.3627,-0.4612,9.6828,-0.15175,0.41927,0.057955,27.4,-2.7,-14.4
-0.4272,0.475,9.9125,0.061552,0.37957,0.052892,28.7,-3.8,-14.1
-1.2168,-0.5305,10.481,0.22249,0.45938,0.032775,29.2,-0.3,-12.3
-2.1294,0.3936,9.3275,-0.033041,0.255,-0.12537,27.2,-0.1,-12
-1.5188,0.5601,10.605,0.27872,0.46138,-0.19225,30.5,-3.3,-12.5
-1.781,0.5069,8.7376,0.11564,0.54864,-0.011058,28,-0.7,-14.7
-0.629,-0.1847,9.2524,0.18959,0.5585,0.14402,30.2,1.1,-14.3
-1.1427,-0.9728,10.691,0.14802,0.7766,0.032108,28.9,-2.5,-13.4
-1.1365,-0.047,9.9166,0.15268,0.71518,0.24927,30.4,0.8,-14
-0.7769,0.1088,10.047,-0.083535,0.55077,0.28525,30.8,-3.7,-13.3
-0.8505,0.3659,10.766,-0.27046,0.54491,0.04703,28.4,-2.6,-16
-1.1637,0.1588,9.3587,-0.088465,0.63804,-0.15108,29.8,-1.6,-12.9
-0.502,0.5158,9.9162,0.018652,0.50694,0.10472,27.8,-0.8,-12
-0.4103,0.0842,10.369,0.0015988,0.51866,0.053159,27.2,-1.3,-12.6
-0.7863,0.4045,9.6161,0.03384,0.56876,0.06888,28.9,-2.1,-12.3
-0.9804,-0.3451,9.7931,0.099656,0.512,-0.045165,28.9,-1,-12.3
-0.9092,-0.1134,9.4956,0.13949,0.38224,0.028112,27.9,-2.3,-11.5
-0.9801,-0.3946,10.787,0.11631,0.433,-0.023582,29.3,1.1,-14.9
-0.9973,-1.1034,8.9642,0.096725,0.36931,-0.10765,27.4,-3.6,-11
-0.7622,0.0651,10.379,0.23089,0.48829,0.059154,30.1,-5.5,-12.9
-1.122,-0.5032,10.453,0.28698,0.46364,0.19891,26.2,-0.8,-12.4
-1.9009,0.7561,10.739,0.15974,0.73356,0.10792,28.3,-2.3,-11.7
-0.2646,-0.4861,10.224,0.15375,0.61113,0.011325,27.6,0.2,-12.8
-0.1956,-0.6933,10.24,0.18506,0.60993,-0.0011991,31.8,-1,-14.3
0.0426,-0.4107,10.178,-0.02558,0.59327,-0.075808,27.3,-1,-10.5
-0.6745,0.2043,10.638,-0.00026646,0.54451,0.064883,28.3,-1.3,-11
-0.9223,-0.4258,9.9359,-0.0025314,0.60247,0.021184,28.3,-1.2,-12.4
-0.6587,-1.0071,9.9909,-0.052359,0.58102,0.037171,26.2,-2.3,-14.5
-1.202,0.1827,9.7068,-0.045298,0.49921,0.087266,26.9,-3.6,-12.2
-1.0802,0.2376,10.073,0.10139,0.58395,0.10086,30.9,1.6,-12.9
-1.1394,0.4187,9.9627,0.29937,0.66229,0.14082,29.1,-3.4,-11.2
-1.5057,-0.0613,10.122,0.28178,0.62591,0.01732,29.5,-2.4,-12.8
-0.9202,0.4536,9.4052,0.26526,0.56809,-0.010658,27.2,-0.8,-14
-1.5404,-0.6444,9.2375,0.047297,0.57182,-0.029044,27.6,-4,-10.8
-2.2083,-1.055,9.5648,0.070878,0.53305,0.0858,28.8,-4.3,-14.7
-2.0434,-0.5752,10.032,-0.0010658,0.58914,0.062085,31.8,-2.6,-13.6
-1.2423,0.6462,9.8469,-0.037571,0.71118,-0.065416,30.5,-0.8,-12.7
-1.1355,0.0529,10.452,-0.060353,0.58328,-0.098324,28.6,-1,-15.1
-0.9644,0.0304,9.7669,0.0085267,0.51493,-0.22662,27.5,-1.6,-12.9
-2.2459,-0.3008,10.717,-0.089797,0.65256,0.0033307,25.1,-1,-9.1
-2.0287,0.5997,9.4924,-0.11631,0.62258,0.025847,29.1,-3.2,-14.5
-1.0317,-0.1714,8.7614,-0.027179,0.61685,-0.059421,29.8,-1.7,-12.8
-0.9442,-0.4525,9.3066,0.11191,0.63844,0.043699,30.5,-5,-11.3
-2.4961,-0.0262,9.3834,0.30257,0.71838,-0.020118,30.2,-5.2,-13
-2.1352,0.259,9.0141,0.14629,0.65962,0.050761,30.8,-2.4,-11.7
-1.0781,0.5822,9.6396,0.054491,0.61619,-0.041701,30,-2.6,-13.2
-1.7377,-0.5244,10.48,0.032375,0.54225,0.008127,32.1,-3.8,-12.4
-1.6519,0.0983,9.4724,0.073143,0.38384,-0.14495,29.2,-4,-10.5
-1.2818,-0.258,10.217,0.039969,0.60686,-0.044099,29.8,-2.9,-10.6
-1.0771,0.2561,8.8747,-0.17027,0.45804,0.0070612,29.9,-2.4,-9.8
