-0.098058,-0.048896,-0.011325,0.68474,0.60334,9.517
-0.031443,-0.026913,0.13976,0.30167,0.24421,9.6007
-0.087666,-0.15188,0.10978,0.033519,0.71587,9.6917
-0.2233,-0.26073,0.099923,-0.19154,0.96965,9.4236
-0.36878,-0.33468,0.10978,-0.17478,1.1301,9.5385
-0.83589,-0.38064,0.1363,0.50518,4.4269,10.154
-0.68348,-0.54452,0.040769,-0.12929,0.3735,10.206
-0.60793,-0.65257,-0.012391,1.1827,-0.64883,10.673
-0.34094,-0.48949,0.10219,2.0758,0.18196,10.822
-0.28485,-0.27446,0.10112,1.494,-0.68953,9.9192
-0.18346,0.034107,0.11564,1.245,0.2873,9.6989
-0.18532,0.19385,0.083403,1.0199,0.42617,9.8043
-0.23422,0.31323,0.043966,1.0056,0.49799,9.8881
-0.3107,0.29577,-0.023449,0.75178,0.50757,10.063
-0.36359,0.15948,-0.088332,0.249,0.3735,10.391
-0.41555,0.03424,-0.10126,0.26097,0.30406,10.343
-0.40183,0.025847,-0.069813,0.54827,-0.1652,10.104
-0.20318,0.0089265,0.075142,0.3711,-0.44532,10.18
0.044766,0.037438,0.00866,1.0056,-0.99838,9.5433
0.26393,0.0031975,-0.085135,0.52912,-1.221,9.73
0.32762,-0.077541,-0.13603,-0.026336,-0.50996,9.7803
0.27725,-0.18426,-0.15255,-0.28491,0.42138,10.039
0.23875,-0.32562,-0.14629,-0.021548,0.41899,10.369
0.1788,-0.37664,-0.10992,0.43096,0.42856,10.53
0.20318,-0.38437,-0.068881,0.87149,-0.33998,10.281
0.23435,-0.28591,-0.044899,1.1181,-0.56503,10.324
0.42234,-0.17174,-0.049562,0.75178,-1.494,9.8976
0.3424,-0.11111,-0.085801,0.48363,0.37589,9.9814
0.37971,-0.13043,-0.09113,0.56982,0.24181,10.156
0.38664,-0.42754,0.14149,-0.249,-0.97683,10.125
0.45365,-0.28352,-0.045832,1.3168,1.0127,10.465
0.21557,-0.16174,-0.053026,1.2689,0.87149,10.568
0.17666,-0.062885,-0.05609,1.3743,-0.093374,10.135
0.20824,0.053426,-0.099391,1.3312,0.28491,10.23
0.12044,0.13403,-0.10898,0.97683,0.71587,10.283
0.12071,0.19732,-0.057956,1.1947,0.4142,10.348
0.027979,0.16894,-0.10285,1.1588,0.83558,10.235
-0.16481,-0.16041,-0.35906,0.98402,1.063,10.276
-0.30617,-0.13883,-0.46791,1.5754,0.93134,10.264
-0.32415,0.029311,-0.24155,0.019154,0.21787,10.544
-0.18786,-0.23835,-0.10006,0.2466,0.031125,10.228
-0.10805,-0.050095,0.051694,1.5395,0.42377,10.104
0.040636,0.30696,0.16894,1.4485,0.32801,10.288
0.15815,0.14722,0.018119,0.1245,0.04549,10.166
0.22623,0.032642,-0.023715,0.2466,-0.0095768,9.9623
0.13643,0.061686,0.019985,1.2713,0.72544,10.19
-0.041968,0.16294,0.0090597,1.1732,0.66559,10.673
0.0011991,0.16481,-0.039836,0.75896,0.038307,10.355
0.3075,0.077541,-0.068081,0.48363,-0.44053,9.5553
0.21184,0.00066616,-0.098458,0.36392,0.96007,10.039
0.1259,-0.018919,-0.084602,0.64643,0.95529,10.003
-0.070346,0.0437,-0.05236,0.83558,0.73023,10.025
-0.098991,0.040502,-0.029444,0.49081,0.36631,10.123
-0.11085,0.040103,0.03051,0.7446,0.4549,10.123
-0.14962,0.069147,0.048763,1.0271,0.5387,9.9455
-0.17493,0.12164,0.056757,0.82361,0.4118,9.9766
-0.15122,0.07421,0.062752,0.59616,0.39025,9.7851
-0.16334,0.069014,0.067149,0.66319,0.44053,9.9503
-0.20051,0.0090597,0.057956,0.53151,0.50996,10.044
-0.010925,0.082737,0.0070613,0.60094,0.28012,10.403
-0.010658,0.013456,0.013456,0.37828,0.52433,9.9982
-0.076342,-0.039037,0.037571,0.55306,0.47166,10.034
-0.087,-0.018386,0.036106,0.62249,0.38547,10.199
-0.062752,-0.0073277,0.031576,0.75657,0.27054,10.324
-0.10046,0.021583,0.071812,0.69192,0.43335,10.269
-0.14496,0.010925,0.082737,0.63446,0.43096,10.08
-0.15442,0.036905,0.069547,0.75657,0.49081,10.092
-0.14629,0.043167,0.059288,0.74939,0.42617,10.125
-0.12804,0.017054,0.053159,0.66798,0.38547,10.245
-0.10099,0.0025314,0.052626,0.54588,0.32561,10.391
-0.083936,-0.0047963,0.051294,0.48602,0.32322,10.384
-0.05196,0.013456,0.053292,0.64643,0.17478,10.307
0.0082603,0.061286,0.063818,0.74699,0.17478,10.477
0.03464,0.062086,0.058888,0.67277,0.043096,10.415
0.061553,0.052626,0.052493,0.72544,0.10774,10.386
0.059288,0.063685,0.047564,0.8691,0.24181,10.422
0.055025,0.073544,0.039703,0.66319,0.34955,10.242
0.03544,0.042767,0.018386,0.52194,0.44772,10.209
0.031842,0.024515,0.020251,0.4956,0.50996,10.24
-0.0437,0.045698,0.019185,0.67038,0.5363,10.185
-0.062752,0.059954,0.014655,0.73981,0.33998,10.262
-0.055424,0.10845,0.018652,0.7422,0.14605,10.202
-0.029178,0.13709,0.0083936,0.67038,0.22745,10.288
-0.032908,0.15455,-0.0054625,0.54588,0.30646,10.13
-0.044233,0.073011,-0.0033308,0.45729,0.37828,10.034
-0.035706,0.069014,0.012391,0.44772,0.2897,9.9982
-0.045698,0.085534,0.00013323,0.56264,0.36631,10.127
-0.03544,0.11165,0.00026646,0.61531,0.36871,10.154
-0.085668,0.13137,-0.0010658,0.51475,0.38068,10.149
-0.098058,0.11778,0.010392,0.60094,0.22505,10.23
-0.07794,0.11951,0.021317,0.58179,0.095768,10.149
-0.066616,0.10285,0.029577,0.34237,0.27773,10.08
-0.058355,0.0437,0.033175,0.20351,0.18435,10.101
-0.03544,-0.038637,0.024648,0.086191,0.3711,10.147
-0.10099,-0.063418,0.010392,0.3304,0.26815,10.163
-0.036372,-0.039436,0.012524,0.51236,0.17238,10.171
-0.0089265,-0.028778,0.0030643,0.58897,0.18196,10.357
0.010525,-0.030776,0.010126,0.61052,0.27773,10.345
0.028645,-0.029044,0.001732,0.39265,0.42138,10.151
0.023315,-0.04743,-0.0046631,0.34477,0.35195,10.171
0.0055957,-0.063685,-0.014123,0.52433,0.30646,10.13
-0.0085268,-0.040902,-0.0053292,0.56743,0.35674,10.173
-0.025714,-0.0094594,0.038637,0.52433,0.35913,9.9934
-0.042634,-0.041302,0.046631,0.35195,0.29688,10.228
-0.043567,-0.091796,0.032642,0.4118,0.31125,10.235
-0.061553,-0.13816,0.018519,0.57221,0.3711,10.139
-0.061819,-0.10592,0.0077274,0.72544,0.20351,10.015
-0.038504,-0.076475,-0.0041302,0.7829,0.17238,10.254
-0.015455,-0.046897,-0.031176,0.89064,0.2466,10.278
-0.0025314,-0.0039969,-0.038371,0.80206,0.30885,10.386
0.0074609,0.057289,-0.028245,0.55785,0.21308,9.979
0.014522,0.10352,0.0070613,0.58179,0.17238,10.228
0.0093262,0.15388,0.0085268,0.48123,0.18435,10.032
-0.0011991,0.12271,0.0033308,0.35913,0.34716,9.9695
0.0027979,0.069813,0.00866,0.23703,0.32561,10.257
0.017587,0.038237,0.013989,0.3735,0.23463,10.048
0.031576,0.045032,0.0098591,0.57461,0.19393,9.9886
0.033574,0.082603,0.021583,0.6177,0.32561,10.127
0.040236,0.14682,0.027446,0.68714,0.24181,10.156
0.043034,0.22889,0.029711,0.70868,0.15323,10.19
0.096193,0.32828,0.018652,0.92656,0.17957,10.199
0.25634,0.49775,-0.013456,-0.052672,-0.72305,9.821
0.20398,0.52453,0.0045299,0.27773,0,10.436
0.17014,0.47817,0.020384,-0.17478,0.25139,10.293
0.085668,0.38437,0.023182,-0.11492,0.62249,10.309
0.08247,0.28951,-0.0066616,0.21787,0.31843,10.156
0.09153,0.21424,-0.0035972,0.11971,0.58419,10.264
0.091263,0.11098,0.0014655,0.20351,0.71826,10.3
0.065683,-0.14642,-0.037438,0.13647,0.51715,10.226
0.047963,-0.24128,-0.0437,0.047884,0.60813,10.005
0.032109,-0.28125,-0.0066616,-0.17238,0.85952,9.7396
-0.08327,-0.31309,0.006928,-0.35913,0.95768,9.6965
-0.14762,-0.35986,-0.0021317,-0.26576,0.88585,10.087
-0.15175,-0.36146,-0.014256,0.2083,0.56743,10.187
-0.16814,-0.28738,-0.015188,0.61052,0.43814,10.116
-0.098058,-0.17773,-0.012124,0.79966,0.34955,10.314
-0.064084,-0.053825,-0.0058622,0.77572,0.23942,10.403
-0.043966,0.031576,0.00093262,0.60573,0.2873,10.372
-0.0429,0.071545,0.0067948,0.49799,0.4142,10.242
-0.058222,0.068481,0.021184,0.2897,0.58179,10.06
-0.091663,0.054492,0.03504,0.17478,0.63686,9.9766
-0.12137,0.050228,0.027179,0.19154,0.66319,10.072
-0.11205,-0.0098591,-0.015322,0.22984,0.33758,10.113
-0.080605,-0.07794,-0.027712,0.17238,0.32801,10.338
-0.049162,-0.15135,-0.038371,0.1652,0.29449,10.455
-0.040769,-0.16201,-0.016121,0.577,0.33519,10.391
-0.045965,-0.092063,-0.0021317,0.56264,0.37828,10.319
-0.051161,-0.019052,0.0070613,0.47166,0.34237,10.214
-0.051827,0.059688,0.020384,0.51954,0.42138,10.135
-0.051694,0.09193,0.023182,0.41899,0.42856,10.293
-0.043567,0.092995,0.019052,0.32322,0.38786,10.223
-0.046231,0.022116,-0.010792,0.32082,0.54827,10.254
-0.031043,-0.031842,-0.024914,0.2466,0.40223,10.23
-0.028511,-0.076874,-0.025714,0.23224,0.43335,10.02
-0.047697,-0.10392,-0.02225,0.28012,0.52912,9.9982
-0.076475,-0.060487,-0.019319,0.64643,0.66319,10.051
-0.074609,0.028911,0.0033308,0.30646,0.33758,10.211
-0.069147,0.044899,0.0094594,0.4142,0.33758,10.183
-0.013989,0.055557,-0.0098591,0.57221,0.30167,10.168
-0.0023982,0.026113,-0.0019985,0.42138,0.31843,10.06
0.014789,-0.003464,-0.0015988,0.27054,0.39504,10.161
0.021717,-0.025314,-0.0057289,0.22266,0.43096,10.087
-0.001732,-0.023982,-0.0071945,0.29928,0.52433,10.027
-0.016654,-0.021051,-0.0090597,0.2873,0.45969,10.087
