acc_x,acc_y,acc_z,w_roll,w_yall,w_pitch,time
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.22090816497802734
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0017120838165283203
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.002892732620239258
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.003227710723876953
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0027191638946533203
0.0,0.0,9.5308349609375,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0032205581665039062
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0033380985260009766
-0.0011962890625,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.002732992172241211
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.002276182174682617
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0020704269409179688
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0026557445526123047
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0019011497497558594
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0017733573913574219
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.003584146499633789
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,2.6464462280273438e-05
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.002309083938598633
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0017359256744384766
0.0,0.0,9.5308349609375,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0019431114196777344
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0025420188903808594
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.003321409225463867
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0023081302642822266
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.001865386962890625
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0017862319946289062
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.0027866363525390625
0.0,0.0,9.838281250000001,-0.0002664624812205083,-0.0002664624812205083,0.0,0.002569437026977539
