-0.00079939,-0.0014655,0.0079939,1.0582,-0.17478,10.29
-0.032109,0.00026646,0.0099923,1.0702,-0.18675,10.209
-0.033308,-0.0045299,0.010792,1.0606,-0.21069,10.295
-0.035706,0.0026646,0.012657,1.0319,-0.19393,10.312
-0.068081,-0.001732,0.010525,1.0367,-0.21308,10.278
-0.067815,0.0037305,0.0089265,1.0247,-0.15802,10.204
-0.00013323,-0.0023982,0.010792,1.0104,-0.019154,10.209
-0.066349,-0.0021317,0.0090597,1.0175,-0.24181,10.259
-0.032109,-0.0027979,0.012124,1.0798,-0.18675,10.226
-0.0010658,-0.0027979,0.010525,0.91937,-0.2059,10.408
-0.037038,-0.0039969,0.009193,0.92177,-0.17238,10.13
-0.03504,-0.0013323,0.00866,1.0463,-0.22745,10.278
-0.068081,-0.0041302,0.0078606,1.0774,-0.16041,10.302
-0.038504,-0.001732,0.010658,1.2163,-0.16999,10.297
-0.036505,-0.033574,0.0075942,1.0965,-0.17957,10.19
-0.035839,-0.033574,0.015055,1.0798,-0.19872,10.151
-0.037038,0.0019985,0.0098591,0.94332,-0.16999,10.396
-0.0023982,-0.0019985,0.0097259,0.91937,-0.18914,10.211
-0.00053292,0.0018652,0.0082603,1.2234,-0.16999,10.274
-0.032908,0.0014655,0.011058,1.221,-0.21787,10.376
-0.0013323,-0.0018652,0.0067948,1.0606,-0.17238,10.29
-0.035839,-0.00039969,0.0085268,1.0175,-0.22027,10.195
-0.037172,-0.033308,0.0081271,1.2115,-0.040701,10.297
-0.067149,0.0019985,0.0077274,1.2186,-0.21069,10.206
-0.028911,0.00026646,0.011591,1.1229,-0.14605,10.257
-0.0025314,-0.0013323,0.011191,1.0822,-0.11971,10.384
-0.033308,-0.0019985,0.011858,1.0511,-0.28012,10.228
-0.035972,-0.0010658,0.010792,1.0894,-0.18675,10.144
-0.00066616,-0.003464,0.010658,1.0846,-0.023942,10.211
-0.068081,-0.00079939,0.0095926,0.94571,-0.23224,10.271
-0.032775,0.033974,0.0082603,1.075,-0.016759,10.238
-0.034374,0.00053292,0.011724,1.0271,-0.19393,10.345
-0.034773,-0.00053292,0.011991,1.2043,-0.20111,10.35
-0.036239,-0.00079939,0.0099923,1.0942,-0.21308,10.285
-0.032375,-0.0010658,0.0090597,1.0678,-0.16999,10.123
-0.035173,-0.032775,0.009193,1.2139,-0.1652,10.458
-0.035173,-0.0013323,0.013057,1.2091,-0.18675,10.19
-0.035706,-0.001732,0.010259,0.92656,-0.17238,10.317
-0.00039969,-0.0019985,0.012124,1.0606,-0.20111,10.147
-0.067815,-0.0022649,0.0079939,1.0511,-0.12689,10.4
-0.067282,-0.0019985,0.009193,1.0582,-0.30406,10.257
-0.033841,0.00039969,0.012657,1.087,-0.14126,10.161
-0.0011991,-0.0026646,0.0098591,1.0654,-0.2083,10.333
-0.033041,0.0026646,0.011724,1.0702,-0.25857,10.326
-0.035306,-0.0015988,0.0095926,1.0511,-0.16281,10.202
-0.033574,0.001732,0.0098591,1.0822,-0.16759,10.357
-0.00026646,-0.033708,0.012524,1.0606,-0.29449,10.254
-0.00026646,-0.033974,0.0089265,1.0032,-0.21069,10.314
-0.033308,-0.0010658,0.012124,1.0726,-0.16041,10.127
-0.033974,-0.00079939,0.0099923,1.2163,-0.2083,10.269
-0.033574,0.0010658,0.010792,1.1037,-0.20111,10.118
-0.0010658,0.033841,0.010925,1.1516,-0.249,10.211
-0.035839,0.0030643,0.0097259,1.2234,-0.22027,10.132
-0.035306,-0.0027979,0.010392,1.0774,-0.2083,10.274
-0.032908,-0.0023982,0.01279,1.0534,-0.2083,10.415
-0.036372,0.0027979,0.010658,1.0702,-0.17717,10.317
